,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
89,89,0.1586219271487529,2025-04-28 17:42:58.080142,2025-04-28 17:43:20.245539,0 days 00:00:22.165397,3.8906,134,0.3652621023450779,COMPLETE
90,90,0.33228998384491115,2025-04-28 17:43:20.245750,2025-04-28 17:43:42.403108,0 days 00:00:22.157358,3.8906,129,0.14785561974189648,COMPLETE
91,91,0.2980627473294882,2025-04-28 17:43:42.403327,2025-04-28 17:44:04.574407,0 days 00:00:22.171080,3.8906,140,0.14536603289170555,COMPLETE
92,92,0.2749446858422414,2025-04-28 17:44:04.574615,2025-04-28 17:44:26.734648,0 days 00:00:22.160033,3.8906,129,0.20631534917940683,COMPLETE
93,93,0.3293921057295491,2025-04-28 17:44:26.734856,2025-04-28 17:44:48.898277,0 days 00:00:22.163421,3.8906,130,0.15241788665513886,COMPLETE
94,94,0.30439655611595084,2025-04-28 17:44:48.898485,2025-04-28 17:45:11.062424,0 days 00:00:22.163939,3.8906,117,0.1790207389685356,COMPLETE
95,95,0.23223713012799052,2025-04-28 17:45:11.062641,2025-04-28 17:45:33.215186,0 days 00:00:22.152545,3.8906,100,0.22786036798015374,COMPLETE
96,96,0.3388425698871996,2025-04-28 17:45:33.215393,2025-04-28 17:45:55.382299,0 days 00:00:22.166906,3.8906,114,0.14347920835234845,COMPLETE
97,97,0.14049933981514826,2025-04-28 17:45:55.382506,2025-04-28 17:46:17.548181,0 days 00:00:22.165675,3.8906,111,0.4521126689275448,COMPLETE
98,98,0.04731594245557232,2025-04-28 17:46:17.548402,2025-04-28 17:46:39.712764,0 days 00:00:22.164362,3.8906,112,1.2898367345421178,COMPLETE
99,99,0.21669907289993517,2025-04-28 17:46:39.712979,2025-04-28 17:47:01.882604,0 days 00:00:22.169625,3.8906,114,0.29853282069276865,COMPLETE
