,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
56,56,0.3942307692307693,2025-04-25 15:32:46.903787,2025-04-25 15:32:47.058168,0 days 00:00:00.154381,0.0013830991238031995,,400,l1,0.005405043631540277,COMPLETE
57,57,0.6564885496183207,2025-04-25 15:32:47.058539,2025-04-25 15:32:47.182255,0 days 00:00:00.123716,0.012589716732695242,,100,l1,0.0019439224079752335,COMPLETE
58,58,0.31092436974789917,2025-04-25 15:32:47.182804,2025-04-25 15:32:47.330883,0 days 00:00:00.148079,0.004917748267210631,balanced,200,l1,0.0027768228281126847,COMPLETE
59,59,0.567251461988304,2025-04-25 15:32:47.331254,2025-04-25 15:32:47.440187,0 days 00:00:00.108933,0.3840404624605732,,100,l1,0.009426681313014074,COMPLETE
60,60,0.5705329153605014,2025-04-25 15:32:47.440525,2025-04-25 15:32:47.539904,0 days 00:00:00.099379,0.02632982563399596,,300,l1,0.00693016709807517,COMPLETE
61,61,0.6590038314176245,2025-04-25 15:32:47.540272,2025-04-25 15:32:47.652301,0 days 00:00:00.112029,0.016837369296352794,,200,l1,0.004018680774832769,COMPLETE
62,62,0.6590038314176245,2025-04-25 15:32:47.652632,2025-04-25 15:32:47.757575,0 days 00:00:00.104943,0.02062307089800856,,200,l1,0.0035365172906652973,COMPLETE
63,63,0.6073619631901841,2025-04-25 15:32:47.757952,2025-04-25 15:32:47.860004,0 days 00:00:00.102052,0.04573282853965118,,100,l1,0.004545498416277312,COMPLETE
64,64,0.6513409961685824,2025-04-25 15:32:47.860378,2025-04-25 15:32:47.972729,0 days 00:00:00.112351,0.010125391803066429,,300,l1,0.0026522015486883984,COMPLETE
65,65,0.5889967637540454,2025-04-25 15:32:47.973124,2025-04-25 15:32:48.097422,0 days 00:00:00.124298,0.03063499616965939,,200,l1,0.0017401786579673802,COMPLETE
66,66,0.5714285714285714,2025-04-25 15:32:48.097840,2025-04-25 15:32:48.208347,0 days 00:00:00.110507,0.1398827503909881,,400,l1,0.0032682420053966646,COMPLETE
67,67,0.6072874493927125,2025-04-25 15:32:48.208699,2025-04-25 15:32:48.323343,0 days 00:00:00.114644,0.004313590225963071,,100,l1,0.005783740334008404,COMPLETE
68,68,0.5681818181818181,2025-04-25 15:32:48.323697,2025-04-25 15:32:48.431126,0 days 00:00:00.107429,0.0875451007501501,,500,l1,0.006845697674146573,COMPLETE
