,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
67,67,0.7851697851697852,2025-04-15 14:38:09.445976,2025-04-15 14:38:10.047602,0 days 00:00:00.601626,3.8906,14,0.4310784105943123,COMPLETE
68,68,0.22284382284382287,2025-04-15 14:38:10.047954,2025-04-15 14:38:10.849050,0 days 00:00:00.801096,3.8906,19,0.3234682638619168,COMPLETE
69,69,0.7870788468218131,2025-04-15 14:38:10.850073,2025-04-15 14:38:12.015332,0 days 00:00:01.165259,3.8906,13,0.36777444836204365,COMPLETE
70,70,0.9404167889638979,2025-04-15 14:38:12.015680,2025-04-15 14:38:12.601858,0 days 00:00:00.586178,3.8906,11,0.23924928832701167,COMPLETE
71,71,0.938388625592417,2025-04-15 14:38:12.602207,2025-04-15 14:38:13.371685,0 days 00:00:00.769478,3.8906,11,0.25776738501108787,COMPLETE
72,72,0.901123595505618,2025-04-15 14:38:13.372024,2025-04-15 14:38:13.976933,0 days 00:00:00.604909,3.8906,11,0.1651119638459253,COMPLETE
73,73,0.9396248534583822,2025-04-15 14:38:13.977295,2025-04-15 14:38:14.572336,0 days 00:00:00.595041,3.8906,11,0.23103883078720885,COMPLETE
74,74,0.19923126201153105,2025-04-15 14:38:14.572853,2025-04-15 14:38:15.347917,0 days 00:00:00.775064,3.8906,24,0.2361699135202552,COMPLETE
75,75,0.7540394973070017,2025-04-15 14:38:15.348276,2025-04-15 14:38:16.371495,0 days 00:00:01.023219,3.8906,12,0.42587332556003,COMPLETE
76,76,0.9288753799392098,2025-04-15 14:38:16.371826,2025-04-15 14:38:16.994841,0 days 00:00:00.623015,3.8906,11,0.5057179872258504,COMPLETE
77,77,0.41271262309758283,2025-04-15 14:38:16.995212,2025-04-15 14:38:17.754078,0 days 00:00:00.758866,3.8906,16,0.5065130701043739,COMPLETE
78,78,0.7525682418550044,2025-04-15 14:38:17.754428,2025-04-15 14:38:18.354302,0 days 00:00:00.599874,3.8906,9,0.6561572619438352,COMPLETE
79,79,0.038777908343125736,2025-04-15 14:38:18.354682,2025-04-15 14:38:18.998929,0 days 00:00:00.644247,3.8906,30,0.35824905045212285,COMPLETE
80,80,0.7812061711079944,2025-04-15 14:38:18.999998,2025-04-15 14:38:19.742136,0 days 00:00:00.742138,3.8906,13,0.5837851548300501,COMPLETE
81,81,0.9378531073446327,2025-04-15 14:38:19.742684,2025-04-15 14:38:21.016502,0 days 00:00:01.273818,3.8906,11,0.271747271811291,COMPLETE
82,82,0.9366028708133972,2025-04-15 14:38:21.016837,2025-04-15 14:38:21.807679,0 days 00:00:00.790842,3.8906,11,0.32484693094448647,COMPLETE
83,83,0.7841105354058723,2025-04-15 14:38:21.808303,2025-04-15 14:38:22.421032,0 days 00:00:00.612729,3.8906,14,0.34456345340764066,COMPLETE
84,84,0.6526610644257702,2025-04-15 14:38:22.421381,2025-04-15 14:38:23.030573,0 days 00:00:00.609192,3.8906,9,0.9249403102799942,COMPLETE
85,85,0.4684252597921662,2025-04-15 14:38:23.030903,2025-04-15 14:38:23.779915,0 days 00:00:00.749012,3.8906,15,0.28189180718425044,COMPLETE
86,86,0.7540394973070017,2025-04-15 14:38:23.780443,2025-04-15 14:38:24.382968,0 days 00:00:00.602525,3.8906,12,0.4155357978257371,COMPLETE
87,87,0.9317073170731708,2025-04-15 14:38:24.383296,2025-04-15 14:38:25.014136,0 days 00:00:00.630840,3.8906,11,0.526352971772849,COMPLETE
