,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
83,83,0.4204597351195007,2025-05-02 23:18:26.095187,2025-05-02 23:18:26.336275,0 days 00:00:00.241088,3.8906,3,0.8112878119594279,COMPLETE
84,84,0.5300411522633744,2025-05-02 23:18:26.337473,2025-05-02 23:18:26.624198,0 days 00:00:00.286725,3.8906,6,0.22638816692347632,COMPLETE
85,85,0.5322021528918081,2025-05-02 23:18:26.625206,2025-05-02 23:18:27.261329,0 days 00:00:00.636123,3.8906,7,0.22951711199737257,COMPLETE
86,86,0.46873025900189513,2025-05-02 23:18:27.262004,2025-05-02 23:18:27.622643,0 days 00:00:00.360639,3.8906,8,0.49137192439229704,COMPLETE
87,87,0.4631234353937993,2025-05-02 23:18:27.623341,2025-05-02 23:18:28.037519,0 days 00:00:00.414178,3.8906,6,0.34250681033849917,COMPLETE
88,88,0.19635535307517085,2025-05-02 23:18:28.038424,2025-05-02 23:18:28.240059,0 days 00:00:00.201635,3.8906,4,0.23256963322792817,COMPLETE
89,89,0.02989771833202203,2025-05-02 23:18:28.240874,2025-05-02 23:18:28.918869,0 days 00:00:00.677995,3.8906,5,1.731074564674226,COMPLETE
90,90,0.5038752451209263,2025-05-02 23:18:28.920306,2025-05-02 23:18:29.244362,0 days 00:00:00.324056,3.8906,6,0.28593026143868344,COMPLETE
91,91,0.525165319617928,2025-05-02 23:18:29.245393,2025-05-02 23:18:29.627032,0 days 00:00:00.381639,3.8906,3,0.20911518873655532,COMPLETE
92,92,0.52530076223712,2025-05-02 23:18:29.628122,2025-05-02 23:18:30.090284,0 days 00:00:00.462162,3.8906,3,0.2072175631926725,COMPLETE
93,93,0.5231306907017382,2025-05-02 23:18:30.091296,2025-05-02 23:18:30.467564,0 days 00:00:00.376268,3.8906,3,0.21197066298672723,COMPLETE
94,94,0.1601918465227818,2025-05-02 23:18:30.468963,2025-05-02 23:18:30.913558,0 days 00:00:00.444595,3.8906,4,0.3656010857040673,COMPLETE
95,95,0.05070422535211268,2025-05-02 23:18:30.914646,2025-05-02 23:18:31.130174,0 days 00:00:00.215528,3.8906,11,1.0643826263789287,COMPLETE
96,96,0.5223152664028711,2025-05-02 23:18:31.131202,2025-05-02 23:18:31.441600,0 days 00:00:00.310398,3.8906,7,0.2621179782497567,COMPLETE
97,97,0.1555609401502302,2025-05-02 23:18:31.442473,2025-05-02 23:18:32.042749,0 days 00:00:00.600276,3.8906,4,0.5654887471162805,COMPLETE
98,98,0.4449158534860699,2025-05-02 23:18:32.043765,2025-05-02 23:18:32.270500,0 days 00:00:00.226735,3.8906,3,0.4393698864143518,COMPLETE
99,99,0.18872266973532795,2025-05-02 23:18:32.271508,2025-05-02 23:18:32.686096,0 days 00:00:00.414588,3.8906,5,0.31146650371303297,COMPLETE
