,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
68,68,0.788583509513742,2025-05-02 18:41:02.784943,2025-05-02 18:41:03.398687,0 days 00:00:00.613744,3.8906,7,0.9995221537066661,COMPLETE
69,69,0.7923076923076922,2025-05-02 18:41:03.399023,2025-05-02 18:41:04.052738,0 days 00:00:00.653715,3.8906,10,0.4976292204488997,COMPLETE
70,70,0.9576372315035799,2025-05-02 18:41:04.053288,2025-05-02 18:41:04.731840,0 days 00:00:00.678552,3.8906,7,0.2074028963792922,COMPLETE
71,71,0.957948106173576,2025-05-02 18:41:04.732269,2025-05-02 18:41:05.347317,0 days 00:00:00.615048,3.8906,7,0.2046038807269355,COMPLETE
72,72,0.9570149253731343,2025-05-02 18:41:05.347682,2025-05-02 18:41:05.964701,0 days 00:00:00.617019,3.8906,6,0.23274906682428326,COMPLETE
73,73,0.9454022988505747,2025-05-02 18:41:05.965057,2025-05-02 18:41:06.573744,0 days 00:00:00.608687,3.8906,7,0.17674912791536507,COMPLETE
74,74,0.2562111801242236,2025-05-02 18:41:06.574082,2025-05-02 18:41:07.192668,0 days 00:00:00.618586,3.8906,4,0.2651896317819069,COMPLETE
75,75,0.9435044450817321,2025-05-02 18:41:07.193051,2025-05-02 18:41:07.807471,0 days 00:00:00.614420,3.8906,5,0.1429131251867967,COMPLETE
76,76,0.9570149253731343,2025-05-02 18:41:07.807974,2025-05-02 18:41:08.423182,0 days 00:00:00.615208,3.8906,7,0.351393490217591,COMPLETE
77,77,0.9570149253731343,2025-05-02 18:41:08.423556,2025-05-02 18:41:09.035774,0 days 00:00:00.612218,3.8906,9,0.21132058343563517,COMPLETE
78,78,0.7923076923076922,2025-05-02 18:41:09.036116,2025-05-02 18:41:09.664205,0 days 00:00:00.628089,3.8906,11,0.30098477941239143,COMPLETE
79,79,0.9570149253731343,2025-05-02 18:41:09.664655,2025-05-02 18:41:10.317007,0 days 00:00:00.652352,3.8906,8,0.4024899857215714,COMPLETE
80,80,0.13759479956663054,2025-05-02 18:41:10.317376,2025-05-02 18:41:11.014973,0 days 00:00:00.697597,3.8906,3,0.15603100605776765,COMPLETE
81,81,0.8578073089700996,2025-05-02 18:41:11.015316,2025-05-02 18:41:11.618931,0 days 00:00:00.603615,3.8906,6,1.1691052934709454,COMPLETE
82,82,0.9523238380809596,2025-05-02 18:41:11.619446,2025-05-02 18:41:12.308677,0 days 00:00:00.689231,3.8906,9,0.22812968461274116,COMPLETE
83,83,0.14500836586726157,2025-05-02 18:41:12.309019,2025-05-02 18:41:12.919000,0 days 00:00:00.609981,3.8906,21,0.10228793727456242,COMPLETE
84,84,0.9570149253731343,2025-05-02 18:41:12.919366,2025-05-02 18:41:13.529779,0 days 00:00:00.610413,3.8906,8,0.34345358437418705,COMPLETE
85,85,0.9576372315035799,2025-05-02 18:41:13.530124,2025-05-02 18:41:14.156356,0 days 00:00:00.626232,3.8906,7,0.2853784630017109,COMPLETE
86,86,0.911669128508124,2025-05-02 18:41:14.156705,2025-05-02 18:41:14.771329,0 days 00:00:00.614624,3.8906,5,0.26382302230552657,COMPLETE
87,87,0.5769867549668874,2025-05-02 18:41:14.771678,2025-05-02 18:41:15.386474,0 days 00:00:00.614796,3.8906,7,1.4540676082974915,COMPLETE
88,88,0.9576372315035799,2025-05-02 18:41:15.386842,2025-05-02 18:41:15.993910,0 days 00:00:00.607068,3.8906,6,0.19955862328931878,COMPLETE
89,89,0.9435044450817321,2025-05-02 18:41:15.994252,2025-05-02 18:41:16.610163,0 days 00:00:00.615911,3.8906,5,0.1407090197819279,COMPLETE
90,90,0.9573261712921516,2025-05-02 18:41:16.610562,2025-05-02 18:41:17.216029,0 days 00:00:00.605467,3.8906,7,0.2929801842210117,COMPLETE
91,91,0.9573261712921516,2025-05-02 18:41:17.216406,2025-05-02 18:41:17.823234,0 days 00:00:00.606828,3.8906,6,0.20336335025002314,COMPLETE
92,92,0.957948106173576,2025-05-02 18:41:17.823597,2025-05-02 18:41:18.430629,0 days 00:00:00.607032,3.8906,8,0.18300136671038428,COMPLETE
93,93,0.9561586638830897,2025-05-02 18:41:18.430971,2025-05-02 18:41:19.039179,0 days 00:00:00.608208,3.8906,10,0.15940239507888931,COMPLETE
94,94,0.9570149253731343,2025-05-02 18:41:19.039534,2025-05-02 18:41:19.644892,0 days 00:00:00.605358,3.8906,8,0.25702005348978907,COMPLETE
95,95,0.9245921822099108,2025-05-02 18:41:19.645263,2025-05-02 18:41:20.251766,0 days 00:00:00.606503,3.8906,9,0.33781265017634043,COMPLETE
96,96,0.9570149253731343,2025-05-02 18:41:20.252111,2025-05-02 18:41:20.893489,0 days 00:00:00.641378,3.8906,7,0.3865011805417967,COMPLETE
97,97,0.03216200119118523,2025-05-02 18:41:20.893837,2025-05-02 18:41:21.509915,0 days 00:00:00.616078,3.8906,26,0.22382939385146927,COMPLETE
98,98,0.9570149253731343,2025-05-02 18:41:21.510361,2025-05-02 18:41:22.116537,0 days 00:00:00.606176,3.8906,8,0.44023252894118525,COMPLETE
99,99,0.9658823529411765,2025-05-02 18:41:22.116892,2025-05-02 18:41:22.727855,0 days 00:00:00.610963,3.8906,10,0.13113335615492042,COMPLETE
